setting,shape,seed,method,half,cells,lo_ratio,cov,seconds
n510,laplace,301080,Oracle,2.4718925757893127,17,0.8573902540266966,0.9696750358216456,
n510,laplace,301080,Oracle04,2.5024720750382694,17,0.8573902540266966,0.9709585148260338,
n510,laplace,301080,Plug,2.4796639188336917,17,0.8573902540266966,0.9700064927019676,
n510,laplace,301080,Dlow,2.535368025153831,17,0.8573902540266966,0.9722786345379146,
n510,laplace,301080,S,2.540433700584278,17,0.8573902540266966,0.972476519263823,
n510,laplace,301081,CP_PAC,2.802285607433306,18,0.8802345411067711,0.9809945654482572,
n510,laplace,301081,Oracle,2.5916185470391424,18,0.8802345411067711,0.9743984427103648,
n510,laplace,301081,Oracle04,2.6230258948684235,18,0.8802345411067711,0.9755106951868,
n510,laplace,301081,Plug,2.592868668928879,18,0.8802345411067711,0.9744436647237672,
n510,laplace,301081,Dlow,2.6483065526820484,18,0.8802345411067711,0.9763707763825872,
n510,laplace,301081,S,2.6535978797411244,18,0.8802345411067711,0.9765469355067808,
n510,laplace,301084,CP_PAC,2.453570946829854,14,0.8786720958572913,0.9688790268492966,
n510,laplace,301084,Oracle,2.202466690153145,14,0.8786720958572913,0.9556107636680428,
n510,laplace,301084,Oracle04,2.23139512971572,14,0.8786720958572913,0.9573901254430984,
n510,laplace,301084,Plug,2.204965392807253,14,0.8786720958572913,0.9557673450574486,
n510,laplace,301084,Dlow,2.26676030920567,14,0.8786720958572913,0.959468797602396,
n510,laplace,301084,S,2.2712893053479,14,0.8786720958572913,0.959727569051323,
n510,laplace,301083,CP_PAC,2.6563534750568727,16,0.9106781990538804,0.9766381542502192,
n510,laplace,301083,Oracle,2.431552570333264,16,0.9106781990538804,0.9678947150621198,
n510,laplace,301083,Oracle04,2.4618786873764016,16,0.9106781990538804,0.9692425251157964,
n510,laplace,301083,Plug,2.423529690703792,16,0.9106781990538804,0.9675283720607986,
n510,laplace,301083,Dlow,2.483616537719689,16,0.9106781990538804,0.9701736841032796,
n510,laplace,301083,S,2.488578813471752,16,0.9106781990538804,0.9703822640337938,
n510,laplace,301086,CP_PAC,2.3174052974542123,13,0.8660887697605008,0.9622702360445212,
n510,laplace,301086,Oracle,2.043290145901861,13,0.8660887697605008,0.9444042564881124,
n510,laplace,301086,Oracle04,2.0714087877286658,13,0.8660887697605008,0.9465716834358868,
n510,laplace,301086,Plug,2.050717255424785,13,0.8660887697605008,0.944985151376535,
n510,laplace,301086,Dlow,2.1159879562288664,13,0.8660887697605008,0.9498360614256128,
n510,laplace,301086,S,2.1202157086082627,13,0.8660887697605008,0.9501350940025164,
n510,laplace,301087,CP_PAC,2.478494405917331,15,0.853269106140471,0.9699568441631232,
n510,laplace,301087,Oracle,2.2314104844289004,15,0.853269106140471,0.9573910506998152,
n510,laplace,301087,Oracle04,2.26053136054494,15,0.853269106140471,0.9591101784291272,
n510,laplace,301087,Plug,2.241896801399194,15,0.853269106140471,0.9580182744769687,
n510,laplace,301087,Dlow,2.301851702958087,15,0.853269106140471,0.9614311335607691,
n510,laplace,301087,S,2.3064508118450497,15,0.853269106140471,0.96168117614454,
n510,laplace,301085,CP_PAC,2.7202218769572104,18,0.8686693320548895,0.978655787878175,
n510,laplace,301085,Oracle,2.5020803343829527,18,0.8686693320548895,0.9709424212420086,
n510,laplace,301085,Oracle04,2.532886359877009,18,0.8686693320548895,0.9721811725771892,
n510,laplace,301085,Plug,2.5063475178967867,18,0.8686693320548895,0.9711172472256856,
n510,laplace,301085,Dlow,2.562550525573027,18,0.8686693320548895,0.9733240723804156,
n510,laplace,301085,S,2.56767051174777,18,0.8686693320548895,0.9735165286021128,
n510,laplace,301089,CP_PAC,2.4869623276591057,15,0.8400101519002824,0.9703144787751208,
n510,laplace,301089,Oracle,2.2409714617354144,15,0.8400101519002824,0.957963300056877,
n510,laplace,301089,Oracle04,2.270133497741156,15,0.8400101519002824,0.9596616875662902,
n510,laplace,301089,Plug,2.2555891420254874,15,0.8400101519002824,0.9588233839679368,
n510,laplace,301089,Dlow,2.3145962550507204,15,0.8400101519002824,0.96212005320797,
n510,laplace,301089,S,2.3192208276036155,15,0.8400101519002824,0.962366984743782,
n510,laplace,301091,CP_PAC,2.301987896732915,12,0.9501205130979352,0.9614385614822888,
n510,laplace,301091,Oracle,2.024955191976326,12,0.9501205130979352,0.9429438321632146,
n510,laplace,301091,Oracle04,2.052995020048172,12,0.9501205130979352,0.945162082594376,
n510,laplace,301091,Plug,1.9975706014799652,12,0.9501205130979352,0.9406908352734104,
n510,laplace,301091,Dlow,2.070399043272996,12,0.9501205130979352,0.9464953336035862,
n510,laplace,301091,S,2.074535708822405,12,0.9501205130979352,0.9468074289894292,
n510,laplace,301092,CP_PAC,2.3170243635785037,13,0.8387586923423946,0.9622499047201822,
n510,laplace,301092,Oracle,2.0429023012566816,13,0.8387586923423946,0.9443737541275954,
n510,laplace,301092,Oracle04,2.071030845958184,13,0.8387586923423946,0.946543118881732,
n510,laplace,301092,Plug,2.0616751992786138,13,0.8387586923423946,0.9458311374884888,
n510,laplace,301092,Dlow,2.1241550892697743,13,0.8387586923423946,0.9504121252503483,
n510,laplace,301092,S,2.1283991596135734,13,0.8387586923423946,0.9507088613584797,
n510,laplace,301093,CP_PAC,2.683180887266105,17,0.8597259279946312,0.977507892319738,
n510,laplace,301093,Oracle,2.4610973658473387,17,0.8597259279946312,0.9692085206914371,
n510,laplace,301093,Oracle04,2.4915997467752167,17,0.8597259279946312,0.9705085283456314,
n510,laplace,301093,Plug,2.468110901731127,17,0.8597259279946312,0.9695124205869392,
n510,laplace,301093,Dlow,2.524282716039405,17,0.8597259279946312,0.971840622458505,
n510,laplace,301093,S,2.5293262429780103,17,0.8597259279946312,0.9720407581214636,
n510,laplace,301094,CP_PAC,2.4637086026420696,14,0.8795912297585335,0.969322019202442,
n510,laplace,301094,Oracle,2.214427906835653,14,0.8795912297585335,0.9563553241916573,
n510,laplace,301094,Oracle04,2.243463143012431,14,0.8795912297585335,0.9581111670185822,
n510,laplace,301094,Plug,2.217674698817637,14,0.8795912297585335,0.9565552662001068,
n510,laplace,301094,Dlow,2.278197472713027,14,0.8795912297585335,0.9601190998897228,
n510,laplace,301094,S,2.28274932035358,14,0.8795912297585335,0.9603750000617082,
n510,laplace,301088,CP_PAC,3.1199215604977755,23,0.8724543228266817,0.987871962819304,
n510,laplace,301088,Oracle,2.9305282139341013,23,0.8724543228266817,0.9841469401221796,
n510,laplace,301088,Oracle04,2.964360719387146,23,0.8724543228266817,0.984887591733838,
n510,laplace,301088,Plug,2.9330806550106594,23,0.8724543228266817,0.9842040617036758,
n510,laplace,301088,Dlow,2.985050279607992,23,0.8724543228266817,0.9853233662369836,
n510,laplace,301088,S,2.991014421977082,23,0.8724543228266817,0.9854466367491312,
n510,laplace,301096,CP_PAC,2.2343807185469653,12,0.8538833838047031,0.9575696561419048,
n510,laplace,301096,Oracle,1.943269448481008,12,0.8538833838047031,0.9359568375328025,
n510,laplace,301096,Oracle04,1.9709470139325,12,0.8538833838047031,0.9384151880330922,
n510,laplace,301096,Plug,1.9573100025077448,12,0.8538833838047031,0.9372159583287216,
n510,laplace,301096,Dlow,2.02377665026509,12,0.8538833838047031,0.9428486568036284,
n510,laplace,301096,S,2.027820164087245,12,0.8538833838047031,0.9431745379462207,
n510,trunc_laplace,302001,CP_PAC,2.069066643994727,10,0.9131934200982308,0.947842398354236,
n510,trunc_laplace,302001,Oracle,1.736166738218798,10,0.9131934200982308,0.8964393436572751,
n510,trunc_laplace,302001,Oracle04,1.76316886828295,10,0.9131934200982308,0.9013055712212492,
n510,trunc_laplace,302001,Plug,1.720378825579847,10,0.9131934200982308,0.8935299573223705,
n510,trunc_laplace,302001,Dlow,1.801771407984345,10,0.9131934200982308,0.9080286176469624,
n510,trunc_laplace,302001,S,1.805371354446616,10,0.9131934200982308,0.9086418972685708,
n510,laplace,301095,CP_PAC,2.830111942272488,20,0.8140261433901592,0.9817279496840918,
n510,laplace,301095,Oracle,2.621984208086118,20,0.8140261433901592,0.9754745917503316,
n510,laplace,301095,Oracle04,2.653634193868051,20,0.8140261433901592,0.9765481399298106,
n510,laplace,301095,Plug,2.639317954434955,20,0.8140261433901592,0.976068489239804,
n510,laplace,301095,Dlow,2.690913705346168,20,0.8140261433901592,0.977752522715641,
n510,laplace,301095,S,2.696290161666271,20,0.8140261433901592,0.9779210389973892,
n510,laplace,301098,CP_PAC,2.648366707725473,16,0.905546731130084,0.9763727864842452,
n510,laplace,301098,Oracle,2.42269214873056,16,0.905546731130084,0.9674898878248072,
n510,laplace,301098,Oracle04,2.4529718137817995,16,0.905546731130084,0.968852646809592,
n510,laplace,301098,Plug,2.417307966762531,16,0.905546731130084,0.9672413985283176,
n510,laplace,301098,Dlow,2.476071820353434,16,0.905546731130084,0.9698537381856724,
n510,laplace,301098,S,2.481019021730096,16,0.905546731130084,0.9700639173641304,
n510,laplace,301099,CP_PAC,2.623345112246514,17,0.8568073872205844,0.9755217481813336,
n510,laplace,301099,Oracle,2.3948188974329723,17,0.8568073872205844,0.966182787622572,
n510,laplace,301099,Oracle04,2.4249063189162863,17,0.8568073872205844,0.9675915278318952,
n510,laplace,301099,Plug,2.4026446518143465,17,0.8568073872205844,0.9665549890215854,
n510,laplace,301099,Dlow,2.4600972610600698,17,0.8568073872205844,0.969164939588298,
n510,laplace,301099,S,2.4650125452035243,17,0.8568073872205844,0.9693785389041012,
n510,laplace,301097,CP_PAC,2.869024595328783,20,0.8568780065878361,0.9827063084366396,
n510,laplace,301097,Oracle,2.66375508738528,20,0.8568780065878361,0.9768814180504402,
n510,laplace,301097,Oracle04,2.695663801000992,20,0.8568780065878361,0.9779014726179244,
n510,laplace,301097,Plug,2.6703405796983843,20,0.8568780065878361,0.9770957286496282,
n510,laplace,301097,Dlow,2.723935276687437,20,0.8568780065878361,0.978767584059466,
n510,laplace,301097,S,2.729377710238836,20,0.8568780065878361,0.9789303776446036,
n510,trunc_laplace,302000,CP_PAC,2.3954915734549966,14,0.8746008430543629,0.9835730396915549,
n510,trunc_laplace,302000,Oracle,2.1351381488279237,14,0.8746008430543629,0.9560881588523936,
n510,trunc_laplace,302000,Oracle04,2.163705144708328,14,0.8746008430543629,0.9594810978738526,
n510,trunc_laplace,302000,Plug,2.1393678469499853,14,0.8746008430543629,0.9565969240799446,
n510,trunc_laplace,302000,Dlow,2.202365332939026,14,0.8746008430543629,0.9639147557031296,
n510,trunc_laplace,302000,S,2.2067656676617378,14,0.8746008430543629,0.964408158809559,
n510,trunc_laplace,302003,CP_PAC,2.5605622705196818,15,0.8831198338933172,0.9975061059889816,
n510,trunc_laplace,302003,Oracle,2.324265991150553,15,0.8831198338933172,0.9767794979103576,
n510,trunc_laplace,302003,Oracle04,2.3538911281958983,15,0.8831198338933172,0.979666587881144,
n510,trunc_laplace,302003,Plug,2.3243567101694413,15,0.8831198338933172,0.9767884757205492,
n510,trunc_laplace,302003,Dlow,2.384684275593327,15,0.8831198338933172,0.9825744309940834,
n510,trunc_laplace,302003,S,2.3894488842909194,15,0.8831198338933172,0.983016074907493,
n510,trunc_laplace,302002,CP_PAC,2.618679939364052,17,0.8246650133790417,1.0,
n510,trunc_laplace,302002,Oracle,2.3896512447560165,17,0.8246650133790417,0.9830347836776094,
n510,trunc_laplace,302002,Oracle04,2.419712697261016,17,0.8246650133790417,0.9857706363948232,
n510,trunc_laplace,302002,Plug,2.407267405146088,17,0.8246650133790417,0.9846484031477688,
n510,trunc_laplace,302002,Dlow,2.462434540543282,17,0.8246650133790417,0.9895140327389798,
n510,trunc_laplace,302002,S,2.46735449458047,17,0.8246650133790417,0.98993451800601,
n510,laplace,301090,CP_PAC,3.48613068802571,25,0.8578936049600195,0.9927744599416096,
n510,laplace,301090,Oracle,3.322356779047028,25,0.8578936049600195,0.9908912702850792,
n510,laplace,301090,Oracle04,3.355942686814416,25,0.8578936049600195,0.991313799501964,
n510,laplace,301090,Plug,3.327404106840767,25,0.8578936049600195,0.990956056894031,
n510,laplace,301090,Dlow,3.3770706672641597,25,0.8578936049600195,0.991569499510956,
n510,laplace,301090,S,3.3838180679319594,25,0.8578936049600195,0.991649562984243,
n510,trunc_laplace,302004,CP_PAC,2.544724138451573,17,0.8012281189764096,0.9962708730767632,
n510,trunc_laplace,302004,Oracle,2.3064953337616574,17,0.8012281189764096,0.9750043796125208,
n510,trunc_laplace,302004,Oracle04,2.336035805627575,17,0.8012281189764096,0.9779372062462384,
n510,trunc_laplace,302004,Plug,2.332729675577035,17,0.8012281189764096,0.9776134411849604,
n510,trunc_laplace,302004,Dlow,2.38748338120649,17,0.8012281189764096,0.9828341532579424,
n510,trunc_laplace,302004,S,2.392253582528266,17,0.8012281189764096,0.983275025225358,
n510,trunc_laplace,302006,CP_PAC,2.4842166969099377,14,0.928585134132714,0.9913593891860196,
n510,trunc_laplace,302006,Oracle,2.237656777661601,14,0.928585134132714,0.9678089091005708,
n510,trunc_laplace,302006,Oracle04,2.266786037061382,14,0.928585134132714,0.9709168608523492,
n510,trunc_laplace,302006,Plug,2.2227636853096078,14,0.928585134132714,0.9661830301099612,
n510,trunc_laplace,302006,Dlow,2.287367933161994,14,0.928585134132714,0.9730566082444284,
n510,trunc_laplace,302006,S,2.2919381034191137,14,0.928585134132714,0.9735255347204036,
n510,trunc_laplace,302007,CP_PAC,2.2617583864972817,12,0.8715425664794795,0.9703871549577656,
n510,trunc_laplace,302007,Oracle,1.976650842173864,12,0.8715425664794795,0.9353126730412704,
n510,trunc_laplace,302007,Oracle04,2.0044800460937933,12,0.8715425664794795,0.9392136354692684,
n510,trunc_laplace,302007,Plug,1.982740659328582,12,0.8715425664794795,0.9361760184556668,
n510,trunc_laplace,302007,Dlow,2.049906079922658,12,0.8715425664794795,0.9453429121322928,
n510,trunc_laplace,302007,S,2.0540018004495257,12,0.8715425664794795,0.9458814025608612,
n510,trunc_laplace,302005,CP_PAC,2.6513872744627878,15,0.958107369733734,1.0,
n510,trunc_laplace,302005,Oracle,2.4259449495059977,15,0.958107369733734,0.9863271687280284,
n510,trunc_laplace,302005,Oracle04,2.456237857811229,15,0.958107369733734,0.9889813518169136,
n510,trunc_laplace,302005,Plug,2.405262365940071,15,0.958107369733734,0.9844662356616508,
n510,trunc_laplace,302005,Dlow,2.466658116520713,15,0.958107369733734,0.9898751328733182,
n510,trunc_laplace,302005,S,2.471586509279556,15,0.958107369733734,0.9902944860141764,
n510,trunc_laplace,302008,CP_PAC,2.5068940851450217,14,0.8999368073896218,0.9932365580510032,
n510,trunc_laplace,302008,Oracle,2.263432597383098,14,0.8999368073896218,0.970563855945531,
n510,trunc_laplace,302008,Oracle04,2.2926992284772783,14,0.8999368073896218,0.9736034137412076,
n510,trunc_laplace,302008,Plug,2.258885997220339,14,0.8999368073896218,0.9700832750382092,
n510,trunc_laplace,302008,Dlow,2.3206171684711028,14,0.8999368073896218,0.9764176949773282,
n510,trunc_laplace,302008,S,2.325253770833035,14,0.8999368073896218,0.976877205658146,
n510,trunc_laplace,302011,CP_PAC,2.256279659211424,11,0.9383279257814277,0.9698067526366612,
n510,trunc_laplace,302011,Oracle,1.9698256036213768,11,0.9383279257814277,0.934338528159234,
n510,trunc_laplace,302011,Oracle04,1.9976055295133293,11,0.9383279257814277,0.938260504246581,
n510,trunc_laplace,302011,Plug,1.9464736650180143,11,0.9383279257814277,0.9309526333543394,
n510,trunc_laplace,302011,Dlow,2.0200862771633448,11,0.9383279257814277,0.9413521915796528,
n510,trunc_laplace,302011,S,2.024122417605318,11,0.9383279257814277,0.9418996302977805,
n510,trunc_laplace,302012,CP_PAC,2.0517021354094926,9,0.9610948582399996,0.9455793342043934,
n510,trunc_laplace,302012,Oracle,1.7135518178210625,9,0.9610948582399996,0.8922569665462274,
n510,trunc_laplace,302012,Oracle04,1.7404927361651028,9,0.9610948582399996,0.8972282087644694,
n510,trunc_laplace,302012,Plug,1.672248995335766,9,0.9610948582399996,0.8843591247268425,
n510,trunc_laplace,302012,Dlow,1.7584451286229796,9,0.9610948582399996,0.9004641363981483,
n510,trunc_laplace,302012,S,1.7619585090062135,9,0.9610948582399996,0.9010903660731232,
n510,trunc_laplace,302010,CP_PAC,2.3052753585872585,13,0.8549589359340826,0.9748813045972112,
n510,trunc_laplace,302010,Oracle,2.028834774277028,13,0.8549589359340826,0.942535877695222,
n510,trunc_laplace,302010,Oracle04,2.056891921330028,13,0.8549589359340826,0.946260003124531,
n510,trunc_laplace,302010,Plug,2.041462895601037,13,0.8549589359340826,0.944225547248446,
n510,trunc_laplace,302010,Dlow,2.10556759960588,13,0.8549589359340826,0.9524678977487772,
n510,trunc_laplace,302010,S,2.109774532071165,13,0.8549589359340826,0.9529897816663192,
n510,trunc_laplace,302009,CP_PAC,2.3957043472842363,14,0.8637535434911903,0.9835925875029944,
n510,trunc_laplace,302009,Oracle,2.1355990157806137,14,0.8637535434911903,0.9561437028188462,
n510,trunc_laplace,302009,Oracle04,2.1641825077187606,14,0.8637535434911903,0.9595369404927868,
n510,trunc_laplace,302009,Plug,2.1431513194786045,14,0.8637535434911903,0.9570501175241344,
n510,trunc_laplace,302009,Dlow,2.2060134329510674,14,0.8637535434911903,0.9643239722254422,
n510,trunc_laplace,302009,S,2.2104210565921587,14,0.8637535434911903,0.9648163137500668,
n510,trunc_laplace,302013,CP_PAC,2.533045810860907,15,0.9023887330813612,0.9953469078230222,
n510,trunc_laplace,302013,Oracle,2.2934461699209976,15,0.9023887330813612,0.9736797813950884,
n510,trunc_laplace,302013,Oracle04,2.322921293110467,15,0.9023887330813612,0.9766463231276296,
n510,trunc_laplace,302013,Plug,2.287791391661485,15,0.9023887330813612,0.9731001516137652,
n510,trunc_laplace,302013,Dlow,2.349492615813134,15,0.9023887330813612,0.9792435539888024,
n510,trunc_laplace,302013,S,2.354186911434069,15,0.9023887330813612,0.9796949657180996,
n510,trunc_laplace,302014,CP_PAC,2.5233479464131867,15,0.8586237125820841,0.994571032630684,
n510,trunc_laplace,302014,Oracle,2.28273282817151,15,0.8586237125820841,0.9725787303820352,
n510,trunc_laplace,302014,Oracle04,2.31217432412643,15,0.8586237125820841,0.975575237571548,
n510,trunc_laplace,302014,Plug,2.2914226589062343,15,0.8586237125820841,0.9734727588367676,
